mml-other/wtc1/BSLOT000.mml, 0, Prelude in C major
mml-other/wtc1/BSLOT001.mml, 0, Fugue in C major
mml-other/wtc1/BSLOT002.mml, 0, Prelude in C minor
mml-other/wtc1/BSLOT003.mml, 0, Fugue in C minor
mml-other/wtc1/BSLOT004.mml, 0, Prelude in C# major
mml-other/wtc1/BSLOT005.mml, 0, Fugue in C# major
mml-other/wtc1/BSLOT006.mml, 0, Prelude in C# minor
mml-other/wtc1/BSLOT007.mml, 0, Fugue in C# minor
